year	Reporting.Organisation.Narrative	aid_type_di_name	Sector.Code...Calculated	DAC3.Sector.Code...Calculated	Reporting.Organisation.Type.Code	Reporting.Organisation.Type.Name...Calculated	Recipient.Code	Recipient.Name	Flow.Type.Code...Calculated	Transaction.Receiver.Organisation.Type	Transaction.Type	x_transaction_value_usd_m_Sum	purpose_name	Channel.of.delivery
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MN	Mongolia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MN	Mongolia	10	NA	Expenditure	0.908427871	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MN	Mongolia	10	NA	Incoming Funds	0.812588439	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MN	Mongolia	10	NA	Outgoing Commitment	0.812588439	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MR	Mauritania	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MR	Mauritania	10	NA	Expenditure	1.02046089	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MR	Mauritania	10	NA	Incoming Funds	0.75690132	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MR	Mauritania	10	NA	Outgoing Commitment	0.75690132	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MV	Maldives	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MV	Maldives	10	NA	Expenditure	0.005096764	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MV	Maldives	10	NA	Incoming Funds	0.00496154	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MV	Maldives	10	NA	Outgoing Commitment	0.00496154	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MW	Malawi	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MW	Malawi	10	NA	Expenditure	1.070044857	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MW	Malawi	10	NA	Incoming Funds	0.898577774	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MW	Malawi	10	NA	Outgoing Commitment	0.898577774	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MX	Mexico	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MX	Mexico	10	NA	Expenditure	0.061986765	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MX	Mexico	10	NA	Incoming Funds	0.124378523	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MX	Mexico	10	NA	Outgoing Commitment	0.124378523	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MZ	Mozambique	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MZ	Mozambique	10	NA	Expenditure	2.033769072	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MZ	Mozambique	10	NA	Incoming Funds	1.286910426	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MZ	Mozambique	10	NA	Outgoing Commitment	1.286910426	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NA	Namibia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NA	Namibia	10	NA	Expenditure	0.249159007	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NA	Namibia	10	NA	Incoming Funds	0.279579895	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NA	Namibia	10	NA	Outgoing Commitment	0.279579895	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NE	Niger (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NE	Niger (the)	10	NA	Expenditure	1.453138298	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NE	Niger (the)	10	NA	Incoming Funds	1.352630085	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NE	Niger (the)	10	NA	Outgoing Commitment	1.352630085	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NG	Nigeria	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NG	Nigeria	10	NA	Expenditure	1.208785626	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NG	Nigeria	10	NA	Incoming Funds	0.83296486	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NG	Nigeria	10	NA	Outgoing Commitment	0.83296486	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NI	Nicaragua	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NI	Nicaragua	10	NA	Expenditure	0.790201412	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NI	Nicaragua	10	NA	Incoming Funds	0.99279558	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NI	Nicaragua	10	NA	Outgoing Commitment	0.99279558	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NP	Nepal	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NP	Nepal	10	NA	Expenditure	0.340576121	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NP	Nepal	10	NA	Incoming Funds	0.333670928	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NP	Nepal	10	NA	Outgoing Commitment	0.333670928	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	OM	Oman	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PE	Peru	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PG	Papua New Guinea	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PG	Papua New Guinea	10	NA	Expenditure	0.774908045	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PG	Papua New Guinea	10	NA	Incoming Funds	0.744870886	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PG	Papua New Guinea	10	NA	Outgoing Commitment	0.744870886	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PH	Philippines (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PH	Philippines (the)	10	NA	Expenditure	1.147686923	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PH	Philippines (the)	10	NA	Incoming Funds	1.359514674	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PH	Philippines (the)	10	NA	Outgoing Commitment	1.359514674	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PK	Pakistan	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PK	Pakistan	10	NA	Expenditure	6.293466141	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PK	Pakistan	10	NA	Incoming Funds	6.195363567	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PK	Pakistan	10	NA	Outgoing Commitment	6.195363567	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PS	Palestine, State of	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PS	Palestine, State of	10	NA	Expenditure	2.87521785	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PS	Palestine, State of	10	NA	Incoming Funds	2.703785299	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PS	Palestine, State of	10	NA	Outgoing Commitment	2.703785299	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PY	Paraguay	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PY	Paraguay	10	NA	Expenditure	0.10071675	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PY	Paraguay	10	NA	Incoming Funds	0.12295935	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PY	Paraguay	10	NA	Outgoing Commitment	0.12295935	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RS	Serbia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RS	Serbia	10	NA	Expenditure	0.365859913	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RS	Serbia	10	NA	Incoming Funds	0.382808729	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RS	Serbia	10	NA	Outgoing Commitment	0.382808729	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RW	Rwanda	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RW	Rwanda	10	NA	Expenditure	1.026374303	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RW	Rwanda	10	NA	Incoming Funds	0.818003998	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RW	Rwanda	10	NA	Outgoing Commitment	0.818003998	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SA	Saudi Arabia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SA	Saudi Arabia	10	NA	Expenditure	0.03140674	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SA	Saudi Arabia	10	NA	Incoming Funds	0.03009234	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SA	Saudi Arabia	10	NA	Outgoing Commitment	0.03009234	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SD	Sudan (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SD	Sudan (the)	10	NA	Expenditure	6.723492517	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SD	Sudan (the)	10	NA	Incoming Funds	4.251875413	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SD	Sudan (the)	10	NA	Outgoing Commitment	4.251875413	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SL	Sierra Leone	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SL	Sierra Leone	10	NA	Expenditure	2.934628168	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SL	Sierra Leone	10	NA	Incoming Funds	2.286178104	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SL	Sierra Leone	10	NA	Outgoing Commitment	2.286178104	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SN	Senegal	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SN	Senegal	10	NA	Expenditure	0.52590996	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SN	Senegal	10	NA	Incoming Funds	0.388256268	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SN	Senegal	10	NA	Outgoing Commitment	0.388256268	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SO	Somalia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SO	Somalia	10	NA	Expenditure	9.02358248199999	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SO	Somalia	10	NA	Incoming Funds	5.18816893	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SO	Somalia	10	NA	Outgoing Commitment	5.18816893	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SS	South Sudan	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SS	South Sudan	10	NA	Expenditure	0.161281818	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SS	South Sudan	10	NA	Incoming Funds	0.078059184	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SS	South Sudan	10	NA	Outgoing Commitment	0.078059184	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ST	Sao Tome and Principe	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ST	Sao Tome and Principe	10	NA	Expenditure	0.069093188	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ST	Sao Tome and Principe	10	NA	Incoming Funds	0.080060932	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ST	Sao Tome and Principe	10	NA	Outgoing Commitment	0.080060932	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SV	El Salvador	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SV	El Salvador	10	NA	Expenditure	0.303094332	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SV	El Salvador	10	NA	Incoming Funds	0.24087468	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SV	El Salvador	10	NA	Outgoing Commitment	0.24087468	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SY	Syrian Arab Republic	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SY	Syrian Arab Republic	10	NA	Expenditure	2.29155166	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SY	Syrian Arab Republic	10	NA	Incoming Funds	1.672719018	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SY	Syrian Arab Republic	10	NA	Outgoing Commitment	1.672719018	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SZ	Eswatini	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SZ	Eswatini	10	NA	Expenditure	0.30038976	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SZ	Eswatini	10	NA	Incoming Funds	0.277841103	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SZ	Eswatini	10	NA	Outgoing Commitment	0.277841103	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TD	Chad	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TD	Chad	10	NA	Expenditure	0.326330849	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TD	Chad	10	NA	Incoming Funds	0.231619	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TD	Chad	10	NA	Outgoing Commitment	0.231619	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TG	Togo	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TG	Togo	10	NA	Expenditure	0.141523491	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TG	Togo	10	NA	Incoming Funds	0.13989902	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TG	Togo	10	NA	Outgoing Commitment	0.13989902	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TH	Thailand	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TH	Thailand	10	NA	Expenditure	0.150368654	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TH	Thailand	10	NA	Incoming Funds	0.15031565	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TH	Thailand	10	NA	Outgoing Commitment	0.15031565	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TJ	Tajikistan	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TJ	Tajikistan	10	NA	Expenditure	0.236011958	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TJ	Tajikistan	10	NA	Incoming Funds	0.23441822	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TJ	Tajikistan	10	NA	Outgoing Commitment	0.23441822	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TL	Timor-Leste	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TL	Timor-Leste	10	NA	Expenditure	0.139678394	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TL	Timor-Leste	10	NA	Incoming Funds	0.083338366	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TL	Timor-Leste	10	NA	Outgoing Commitment	0.083338366	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TM	Turkmenistan	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TM	Turkmenistan	10	NA	Expenditure	0.238691162	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TM	Turkmenistan	10	NA	Incoming Funds	0.227152802	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TM	Turkmenistan	10	NA	Outgoing Commitment	0.227152802	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TN	Tunisia	10	NA	Disbursement	NA	Reproductive health care	NA
